Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
1042,Ca-2017-102981,2017-06-09,2017-09-09,Second Class,Mo-17500,Mary O'Rourke,Consumer,United States,New York City,New York,10035,East,Tec-Ac-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86
1043,Ca-2017-102981,2017-06-09,2017-09-09,Second Class,Mo-17500,Mary O'Rourke,Consumer,United States,New York City,New York,10035,East,Fur-Bo-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.352
1044,Ca-2018-115651,2018-09-07,2018-12-07,First Class,Ns-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,60610,Central,Off-Ar-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",8.84
1045,Ca-2018-115651,2018-09-07,2018-12-07,First Class,Ns-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,60610,Central,Off-Ap-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,58.464
1051,Us-2016-153500,2016-03-07,2016-05-07,First Class,Dg-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Fur-Fu-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,168.464
1052,Us-2016-153500,2016-03-07,2016-05-07,First Class,Dg-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Off-Pa-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",6.72
1053,Us-2016-153500,2016-03-07,2016-05-07,First Class,Dg-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Fur-Fu-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",282.888
1054,Ca-2016-110667,2016-04-04,2016-08-04,Standard Class,Nf-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,Off-Ar-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16
1055,Ca-2016-110667,2016-04-04,2016-08-04,Standard Class,Nf-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,Fur-Fu-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4
1056,Ca-2016-110667,2016-04-04,2016-08-04,Standard Class,Nf-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,Off-Bi-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,82.344
1057,Ca-2016-110667,2016-04-04,2016-08-04,Standard Class,Nf-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,Off-Bi-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,9.088
1058,Ca-2018-167150,2018-10-12,2018-12-17,Standard Class,Bp-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,West,Off-Bi-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936
1059,Ca-2018-167150,2018-10-12,2018-12-17,Standard Class,Bp-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,West,Off-Bi-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65.568
1061,Us-2016-125374,2016-03-23,2016-03-29,Standard Class,Jd-16060,Julia Dunbar,Consumer,United States,Houston,Texas,77095,Central,Fur-Ch-10003396,Furniture,Chairs,Global Deluxe Steno Chair,107.772
1062,Ca-2016-161263,2016-04-16,2016-04-21,Standard Class,Ts-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Off-Ap-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216
1063,Ca-2016-161263,2016-04-16,2016-04-21,Standard Class,Ts-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Off-Fa-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",10.416
1064,Ca-2016-161263,2016-04-16,2016-04-21,Standard Class,Ts-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Off-Ar-10004757,Office Supplies,Art,Crayola Colored Pencils,7.872
1065,Ca-2016-161263,2016-04-16,2016-04-21,Standard Class,Ts-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Tec-Ph-10002115,Technology,Phones,Plantronics 81402,118.782
1066,Ca-2016-161263,2016-04-16,2016-04-21,Standard Class,Ts-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Off-Fa-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,1.448
1067,Ca-2016-161263,2016-04-16,2016-04-21,Standard Class,Ts-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Off-Bi-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",55.47
1068,Ca-2017-157686,2017-01-10,2017-02-10,First Class,Bd-11620,Brian DeCherney,Consumer,United States,San Francisco,California,94122,West,Fur-Ch-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848
1069,Us-2018-139955,2018-09-28,2018-09-30,Second Class,Cm-12160,Charles McCrossin,Consumer,United States,Brownsville,Texas,78521,Central,Off-Su-10001935,Office Supplies,Supplies,Staple remover,1.744
1070,Us-2016-150161,2016-07-25,2016-07-29,Standard Class,Rb-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Off-Bi-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,25.176
1071,Ca-2016-144652,2016-11-20,2016-11-26,Standard Class,Sn-20560,Skye Norling,Home Office,United States,Los Angeles,California,90008,West,Off-Ar-10003732,Office Supplies,Art,Newell 333,19.46
1073,Ca-2018-106943,2018-11-14,2018-11-19,Standard Class,Fo-14305,Frank Olsen,Consumer,United States,New York City,New York,10035,East,Off-Bi-10003669,Office Supplies,Binders,3M Organizer Strips,8.64
1077,Ca-2017-161781,2017-09-29,2017-09-30,First Class,Cc-12100,Chad Cunningham,Home Office,United States,Columbus,Indiana,47201,Central,Off-Ar-10000255,Office Supplies,Art,Newell 328,40.88
1078,Ca-2018-132521,2018-09-23,2018-09-25,Second Class,Dw-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,Off-Ap-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96
1079,Ca-2018-132521,2018-09-23,2018-09-25,Second Class,Dw-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,Off-St-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44
1080,Ca-2018-132521,2018-09-23,2018-09-25,Second Class,Dw-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,Off-Bi-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.88
1083,Us-2017-143819,2017-01-03,2017-05-03,Standard Class,Kd-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,Fur-Ta-10001095,Furniture,Tables,Chromcraft Round Conference Tables,836.592
1084,Us-2017-143819,2017-01-03,2017-05-03,Standard Class,Kd-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,Off-Pa-10003127,Office Supplies,Paper,Easy-staple paper,26.38
1085,Us-2017-143819,2017-01-03,2017-05-03,Standard Class,Kd-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,Off-St-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92
1086,Us-2017-143819,2017-01-03,2017-05-03,Standard Class,Kd-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,Tec-Ma-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,4899.93
1087,Ca-2017-167584,2017-12-08,2017-12-08,Same Day,Lc-16870,Lena Cacioppo,Consumer,United States,Des Moines,Iowa,50315,Central,Off-Pa-10000029,Office Supplies,Paper,Xerox 224,6.48
1088,Ca-2017-166163,2017-08-15,2017-08-20,Second Class,Cy-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601,West,Tec-Ph-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),71.976
1089,Ca-2017-166163,2017-08-15,2017-08-20,Second Class,Cy-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601,West,Off-La-10000452,Office Supplies,Labels,Avery 488,3.15
1090,Ca-2018-158407,2018-04-06,2018-10-06,Standard Class,Lw-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110,South,Fur-Fu-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984
1091,Ca-2018-158407,2018-04-06,2018-10-06,Standard Class,Lw-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110,South,Tec-Ph-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,71.984
1092,Ca-2016-143490,2016-06-12,2016-12-13,Standard Class,Np-18325,Naresj Patel,Consumer,United States,San Diego,California,92105,West,Off-Ar-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,120.15
1093,Ca-2016-143490,2016-06-12,2016-12-13,Standard Class,Np-18325,Naresj Patel,Consumer,United States,San Diego,California,92105,West,Tec-Ph-10000576,Technology,Phones,AT&T 1080 Corded phone,219.184
1094,Ca-2016-165085,2016-12-27,2016-12-31,Standard Class,Bt-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East,Off-Pa-10000605,Office Supplies,Paper,Xerox 1950,28.9
1095,Ca-2016-165085,2016-12-27,2016-12-31,Standard Class,Bt-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East,Off-Ap-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,355.96
1096,Ca-2018-160423,2018-01-21,2018-01-26,Standard Class,Ps-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,28205,South,Off-St-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",348.208
1097,Ca-2018-160423,2018-01-21,2018-01-26,Standard Class,Ps-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,28205,South,Off-Bi-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,35.784
1098,Ca-2015-159338,2015-06-25,2015-06-28,First Class,Ns-18640,Noel Staavos,Corporate,United States,Los Angeles,California,90049,West,Fur-Ta-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84
1099,Ca-2017-107216,2017-06-14,2017-06-17,First Class,Pv-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,West,Off-Ar-10001545,Office Supplies,Art,Newell 326,7.04
1100,Ca-2017-107216,2017-06-14,2017-06-17,First Class,Pv-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,West,Fur-Fu-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8.73
1101,Ca-2017-107216,2017-06-14,2017-06-17,First Class,Pv-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,West,Tec-Ac-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,29.29
1102,Ca-2017-107216,2017-06-14,2017-06-17,First Class,Pv-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,West,Off-Ar-10002255,Office Supplies,Art,Newell 346,8.64
1103,Us-2018-145863,2018-04-21,2018-04-27,Standard Class,Rp-19390,Resi Pölking,Consumer,United States,Houston,Texas,77041,Central,Off-Bi-10004140,Office Supplies,Binders,Avery Non-Stick Binders,2.694
1104,Us-2018-145863,2018-04-21,2018-04-27,Standard Class,Rp-19390,Resi Pölking,Consumer,United States,Houston,Texas,77041,Central,Off-Bi-10002049,Office Supplies,Binders,UniKeep View Case Binders,2.934
1105,Ca-2017-112340,2017-10-21,2017-10-27,Standard Class,Nm-18520,Neoma Murray,Consumer,United States,Riverside,California,92503,West,Off-Pa-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92
1106,Us-2017-110156,2017-11-19,2017-11-24,Standard Class,Eh-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,Off-St-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",100.704
1107,Us-2017-110156,2017-11-19,2017-11-24,Standard Class,Eh-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,Fur-Fu-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328
1108,Us-2017-110156,2017-11-19,2017-11-24,Standard Class,Eh-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,Off-Bi-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78
1109,Us-2017-110156,2017-11-19,2017-11-24,Standard Class,Eh-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,Off-Fa-10003495,Office Supplies,Fasteners,Staples,58.368
1110,Us-2017-110156,2017-11-19,2017-11-24,Standard Class,Eh-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,Off-En-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",40.968
1111,Us-2017-110156,2017-11-19,2017-11-24,Standard Class,Eh-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,Tec-Ph-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96
1112,Us-2017-110156,2017-11-19,2017-11-24,Standard Class,Eh-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,Off-Pa-10004735,Office Supplies,Paper,Xerox 1905,10.368
1113,Us-2017-110156,2017-11-19,2017-11-24,Standard Class,Eh-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,Off-Bi-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.192
1114,Ca-2018-140585,2018-12-18,2018-12-23,Second Class,Ra-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,Off-Bi-10003364,Office Supplies,Binders,Binding Machine Supplies,46.672
1115,Ca-2018-140585,2018-12-18,2018-12-23,Second Class,Ra-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,Fur-Bo-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833
1116,Ca-2018-140585,2018-12-18,2018-12-23,Second Class,Ra-19915,Russell Applegate,Consumer,United States,Encinitas,California,92024,West,Tec-Ac-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,119.98
1117,Ca-2017-144855,2017-07-22,2017-07-24,Second Class,Dl-13495,Dionis Lloyd,Corporate,United States,San Francisco,California,94110,West,Off-La-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,6.3
1118,Ca-2016-142755,2016-04-09,2016-08-09,Standard Class,Cs-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,Off-Pa-10001970,Office Supplies,Paper,Xerox 1908,279.9
1119,Ca-2016-142755,2016-04-09,2016-08-09,Standard Class,Cs-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,Tec-Ac-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95
1120,Ca-2016-142755,2016-04-09,2016-08-09,Standard Class,Cs-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,Off-Pa-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",4.36
1121,Ca-2016-142755,2016-04-09,2016-08-09,Standard Class,Cs-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,Off-En-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28
1122,Us-2015-147627,2015-01-20,2015-01-26,Standard Class,Hl-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Tec-Ph-10001061,Technology,Phones,Apple iPhone 5C,699.93
1123,Us-2015-147627,2015-01-20,2015-01-26,Standard Class,Hl-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Off-Ar-10002375,Office Supplies,Art,Newell 351,22.96
1124,Us-2015-147627,2015-01-20,2015-01-26,Standard Class,Hl-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Fur-Fu-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",38.6
1125,Us-2015-147627,2015-01-20,2015-01-26,Standard Class,Hl-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Off-Ar-10003811,Office Supplies,Art,Newell 327,6.63
1126,Us-2015-147627,2015-01-20,2015-01-26,Standard Class,Hl-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Off-En-10001539,Office Supplies,Envelopes,Staple envelope,23.34
1127,Us-2015-147627,2015-01-20,2015-01-26,Standard Class,Hl-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Fur-Ch-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1067.94
1128,Ca-2016-105970,2016-02-03,2016-07-03,Standard Class,Pa-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,Central,Off-Ar-10003156,Office Supplies,Art,50 Colored Long Pencils,10.16
1129,Ca-2016-105970,2016-02-03,2016-07-03,Standard Class,Pa-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,Central,Off-En-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,101.88
1133,Us-2017-114776,2017-06-12,2017-07-12,First Class,Gg-14650,Greg Guthrie,Corporate,United States,Antioch,California,94509,West,Off-Pa-10004100,Office Supplies,Paper,Xerox 216,19.44
1134,Us-2017-134908,2017-05-06,2017-09-06,Standard Class,Js-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Off-St-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",124.608
1135,Us-2017-134908,2017-05-06,2017-09-06,Standard Class,Js-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Off-La-10000973,Office Supplies,Labels,Avery 502,7.56
1136,Us-2017-148803,2017-11-12,2017-11-12,Same Day,Lr-16915,Lena Radford,Consumer,United States,Homestead,Florida,33030,South,Off-St-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,85.224
1147,Ca-2016-112452,2016-04-04,2016-04-04,Same Day,Nc-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,Off-Ap-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,644.076
1148,Ca-2016-112452,2016-04-04,2016-04-04,Same Day,Nc-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,Off-Fa-10000735,Office Supplies,Fasteners,Staples,5.84
1149,Ca-2016-112452,2016-04-04,2016-04-04,Same Day,Nc-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,Off-Bi-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76
1150,Ca-2016-112452,2016-04-04,2016-04-04,Same Day,Nc-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,Tec-Ph-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,10.95
1151,Ca-2016-112452,2016-04-04,2016-04-04,Same Day,Nc-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,Tec-Co-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,599.98
1153,Ca-2017-160395,2017-12-31,2018-06-01,Standard Class,Kl-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,89502,West,Off-Ar-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",3.64
1154,Ca-2017-160395,2017-12-31,2018-06-01,Standard Class,Kl-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,89502,West,Off-Bi-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',159.768
1155,Ca-2015-136567,2015-12-20,2015-12-21,First Class,Ps-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,Off-St-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",122.48
1156,Ca-2015-136567,2015-12-20,2015-12-21,First Class,Ps-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,Fur-Ta-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2244.48
1157,Ca-2015-136567,2015-12-20,2015-12-21,First Class,Ps-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,Off-Bi-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,62.31
